#        spin 1         spin 2         distance       C12 [rad/s]
    0    0    0  -13   25    9   2.9580398915E+001   3.3282691084E-001
    0    0    0   20    4   28   3.4641016151E+001  -2.7543609487E-001
    0    0    0    1   19   21   2.8337254631E+001  -3.3941885869E-001
    0    0    0  -10   12    6   1.6733200531E+001   1.5637051154E+000
    0    0    0   15   15    3   2.1424285286E+001   1.1414937063E+000
    0    0    0   11    1    1   1.1090536506E+001   8.5298217521E+000
    0    0    0  -35    5    3   3.5482389998E+001   2.6125696111E-001
    0    0    0  -20   18   10   2.8705400189E+001   3.2065258550E-001
    0    0    0   16    8   28   3.3226495452E+001  -3.6754742986E-001
    0    0    0  -24   20   16   3.5099857550E+001   1.0387539765E-001
   -5   25   13  -15   15   29   2.1354156504E+001  -8.3803850939E-001
   -5   25   13  -11    9   15   1.7204650534E+001   2.2470386925E+000
   -5   25   13    3   17    5   1.3856406461E+001  -9.9542804146E-016
   -5   25   13   21    9    3   3.2124756808E+001   2.5517218133E-001
   -5   25   13   24    2   14   3.7027017163E+001   2.3443041090E-001
   -5   25   13    4   20   24   1.5066519173E+001  -2.0892757031E+000
   -5   25   13  -18    4    2   2.7037011669E+001   3.0379167234E-001
   -5   25   13    8    6   18   2.3558437979E+001   7.8891509871E-001
   -5   25   13   -1    1   25   2.7129319933E+001   2.4671782975E-001
   -5   25   13    9   11   13   1.9798989873E+001   1.5367116645E+000
   -5   25   13   11   21   13   1.6492422502E+001   2.6586926337E+000
   -5   25   13   25    3   25   3.9089640571E+001   1.4322659156E-001
   -5   25   13    5   17    7   1.4142135624E+001   1.9396989314E+000
   -5   25   13  -17   23   11   1.2328828006E+001   5.8619290031E+000
   -5   25   13    0   34   14   1.0344080433E+001   1.0473585526E+001
   -5   25   13   13   29   15   1.8547236991E+001   1.8041118771E+000
   -5   25   13    2   18   12   9.9498743711E+000   1.1740990453E+001
   -5   25   13   27    1   17   4.0199502484E+001   1.7814111062E-001
   -5   25   13    1   15   17   1.2328828006E+001   4.3545758309E+000
   -5   25   13  -21   13   25   2.3323807579E+001   1.9352731078E-001
   -5   25   13   -4   22   26   1.3379088160E+001  -9.1256278641E+000
   -5   25   13  -23    7    1   2.8142494559E+001   2.4322658106E-001
   -5   25   13  -16   26    6   1.3076696831E+001   7.4858729857E-001
   -5   25   13    1   29   15   7.4833147735E+000   2.2361662956E+001
   -5   25   13   -3   11   25   1.8547236991E+001  -4.7819832886E-001
   -5   25   13   17    3   21   3.2124756808E+001   2.9282053595E-001
   -5   25   13   24   10   26   3.5142566782E+001   1.6198898108E-001
   -5   25   13   -6    0    6   2.5980762114E+001   5.3198082521E-001
   -5   25   13   32   16    4   3.9127995093E+001   1.6749404642E-001
   -5   25   13   -1    3   31   2.8705400189E+001  -9.0565997432E-002
   -5   25   13  -17   15    7   1.6733200531E+001   1.5637051154E+000
   -5   25   13    4   14   10   1.4525839046E+001   3.3933852918E+000
   -5   25   13    6   24   22   1.4247806849E+001  -8.1253370452E-001
   -5   25   13   -2    0   10   2.5357444666E+001   7.0076881695E-001
   -5   25   13   -8    6   14   1.9261360284E+001   1.6555203859E+000
   -5   25   13    5   31    9   1.2328828006E+001   4.3545758309E+000
   -5   25   13   -7   21   11   4.8989794856E+000   5.0719461059E+001
   -5   25   13  -20   24    4   1.7521415468E+001   4.6222722710E-001
   -5   25   13  -15   13    7   1.6733200531E+001   1.5637051154E+000
   -5   25   13   -7   15   17   1.0954451150E+001   5.4437838101E+000
   -5   25   13    9   15    9   1.7663521733E+001   1.8312132841E+000
   -5   25   13  -14   12    6   1.7291616466E+001   1.1727004869E+000
   -5   25   13    5    7    9   2.0976176963E+001   1.1512664909E+000
   -5   25   13    1   25   15   6.3245553203E+000   3.3001185506E+001
   -5   25   13  -11   17    7   1.1661903790E+001   1.5482184862E+000
   -5   25   13  -18   16   14   1.5842979518E+001   2.9633903716E+000
   -5   25   13   -3   11   17   1.4696938457E+001   2.9221088676E+000
   -5   25   13   14   24    2   2.1977260976E+001   2.7914824868E-001
   -5   25   13   25   11   13   3.3105890714E+001   3.2870450565E-001
   -5   25   13    8    4   24   2.7037011669E+001   3.0379167234E-001
   -5   25   13   -2   32    6   1.0344080433E+001  -4.0283021252E+000
   -5   25   13   16   24    4   2.2869193252E+001   5.3385743749E-001
   -5   25   13  -12   14   30   2.1424285286E+001  -1.0780773893E+000
   -5   25   13   -1   21   21   9.7979589711E+000  -1.2679865265E+001
   -5   25   13  -18   16   18   1.6583123952E+001   1.9020404533E+000
   -5   25   13   23   21   17   2.8565713714E+001   4.8156765734E-001
   -5   25   13  -19    9   15   2.1354156504E+001   1.1925932634E+000
   -5   25   13   25   21    3   3.1874754901E+001   2.5953757400E-001
   -5   25   13   12    8   28   2.8337254631E+001   8.3549257523E-002
   -5   25   13   19    7   23   3.1622776602E+001   2.6400948405E-001
   -5   25   13  -19    9    7   2.2090722034E+001   8.6150049230E-001
   -5   25   13    6   30   12   1.2124355653E+001   6.5552708959E+000
   -5   25   13   -4    6    2   2.1977260976E+001   2.7914824868E-001
   -5   25   13   16   24   16   2.1236760582E+001   1.1707010025E+000
   -5   25   13    4    6   30   2.7037011669E+001  -1.1227083543E-001
   -5   25   13   23    5   21   3.5327043465E+001   2.2890166052E-001
   -5   25   13   12    2    6   2.9444863729E+001   3.8797723274E-001
   -5   25   13  -10    4   10   2.1794494718E+001   1.0865894356E+000
   -5   25   13  -26   12   14   2.4718414189E+001   7.8581812566E-001
